grupo, algorithm, heuristic, weight, domain, instance, cost, h0, generated, time, gen_per_sec
X, WIDA, manhattan, 1.5, 15puzzle "14 3 5 15 11 6 13 9 B 10 2 12 4 1 7 8", 62, 63, 1948226, 0.74210, 2.62529e+06
X, WIDA, manhattan, 1.5, 15puzzle "6 11 7 8 13 2 5 4 1 10 3 9 14 B 12 15", 52, 54, 176808, 0.06751, 2.61918e+06
X, WIDA, manhattan, 1.5, 15puzzle "1 6 12 14 3 2 15 8 4 5 13 9 B 7 11 10", 61, 58, 1042774, 0.39932, 2.61139e+06
X, WIDA, manhattan, 1.5, 15puzzle "12 6 B 4 7 3 15 1 13 9 8 11 2 14 5 10", 54, 54, 365061, 0.13948, 2.61728e+06
X, WIDA, manhattan, 1.5, 15puzzle "8 1 7 12 11 B 10 5 9 15 6 13 14 2 3 4", 62, 60, 3703550, 1.41946, 2.60913e+06
X, WIDA, manhattan, 1.5, 15puzzle "9 B 4 10 1 14 15 3 12 6 5 7 11 13 8 2", 49, 52, 92074, 0.03462, 2.65979e+06
X, WIDA, manhattan, 1.5, 15puzzle "11 5 1 14 4 12 10 B 2 7 13 3 9 15 6 8", 58, 54, 2114189, 0.80995, 2.61027e+06
X, WIDA, manhattan, 1.5, 15puzzle "8 13 10 9 11 3 15 6 B 1 2 14 12 5 4 7", 58, 54, 359972, 0.13871, 2.59510e+06
X, WIDA, manhattan, 1.5, 15puzzle "4 5 7 2 9 14 12 13 B 3 6 11 8 1 15 10", 48, 45, 78093, 0.02991, 2.61050e+06
X, WIDA, manhattan, 1.5, 15puzzle "11 15 14 13 1 9 10 4 3 6 2 12 7 5 8 B", 70, 72, 9208, 0.00354, 2.60334e+06
X, WIDA, manhattan, 1.5, 15puzzle "12 9 B 6 8 3 5 14 2 4 11 7 10 1 15 13", 50, 48, 1928408, 0.73967, 2.60713e+06
X, WIDA, manhattan, 1.5, 15puzzle "3 14 9 7 12 15 B 4 1 8 5 6 11 10 2 13", 57, 58, 48881, 0.01909, 2.56015e+06
X, WIDA, manhattan, 1.5, 15puzzle "8 4 6 1 14 12 2 15 13 10 9 5 3 7 B 11", 51, 52, 282186, 0.10829, 2.60596e+06
X, WIDA, manhattan, 1.5, 15puzzle "6 10 1 14 15 8 3 5 13 B 2 7 4 9 11 12", 51, 52, 157330, 0.06083, 2.58660e+06
X, WIDA, manhattan, 1.5, 15puzzle "8 11 4 6 7 3 10 9 2 12 15 13 B 1 5 14", 55, 58, 148912, 0.05704, 2.61075e+06
X, WIDA, manhattan, 1.5, 15puzzle "10 B 2 4 5 1 6 12 11 13 9 7 15 3 14 8", 59, 49, 2841881, 1.09561, 2.59389e+06
X, WIDA, manhattan, 1.5, 15puzzle "12 5 13 11 2 10 B 9 7 8 4 3 14 6 15 1", 59, 58, 471116, 0.18220, 2.58571e+06
X, WIDA, manhattan, 1.5, 15puzzle "10 2 8 4 15 B 1 14 11 13 3 6 9 7 5 12", 60, 66, 411147, 0.15870, 2.59069e+06
X, WIDA, manhattan, 1.5, 15puzzle "10 8 B 12 3 7 6 2 1 14 4 11 15 13 9 5", 60, 57, 2266410, 0.86851, 2.60954e+06
X, WIDA, manhattan, 1.5, 15puzzle "14 9 12 13 15 4 8 10 B 2 1 7 3 11 5 6", 70, 75, 2090768, 0.80410, 2.60012e+06
X, WIDA, manhattan, 1.5, 15puzzle "12 11 B 8 10 2 13 15 5 4 7 3 6 9 14 1", 60, 60, 831273, 0.32091, 2.59035e+06
X, WIDA, manhattan, 1.5, 15puzzle "13 8 14 3 9 1 B 7 15 5 4 10 12 2 6 11", 47, 43, 113094, 0.04415, 2.56135e+06
