grupo, algorithm, heuristic, weight, domain, instance, cost, h0, generated, time, gen_per_sec
X, WIDA, manhattan, 2.0, 15puzzle "7 15 8 2 13 6 3 12 11 B 4 10 9 5 1 14", 73, 82, 372986, 0.13004, 2.86815e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 13 15 7 11 12 9 5 6 B 2 1 4 8 10 3", 73, 82, 925903, 0.31719, 2.91913e+06
X, WIDA, manhattan, 2.0, 15puzzle "13 5 4 10 9 12 8 14 2 3 7 1 B 15 11 6", 83, 86, 33899, 0.01162, 2.91830e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 7 8 2 13 11 10 4 9 12 5 B 3 6 1 15", 75, 82, 87577, 0.03009, 2.91031e+06
X, WIDA, manhattan, 2.0, 15puzzle "5 12 10 7 15 11 14 B 8 2 1 13 3 4 9 6", 80, 84, 1504401, 0.51685, 2.91071e+06
X, WIDA, manhattan, 2.0, 15puzzle "4 7 14 13 10 3 9 12 11 5 6 15 1 2 8 B", 78, 84, 401651, 0.13721, 2.92731e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 7 1 9 12 3 6 15 8 11 2 5 10 B 4 13", 68, 72, 15416, 0.00530, 2.91143e+06
X, WIDA, manhattan, 2.0, 15puzzle "2 11 15 5 13 4 6 7 12 8 10 1 9 3 14 B", 56, 60, 251124, 0.08604, 2.91882e+06
X, WIDA, manhattan, 2.0, 15puzzle "12 11 15 3 8 B 4 2 6 13 9 5 14 1 10 7", 62, 64, 580294, 0.19768, 2.93560e+06
X, WIDA, manhattan, 2.0, 15puzzle "3 14 9 11 5 4 8 2 13 12 6 7 10 1 15 B", 58, 64, 19235, 0.00661, 2.90866e+06
X, WIDA, manhattan, 2.0, 15puzzle "13 11 8 9 B 15 7 10 4 3 6 14 5 12 2 1", 81, 86, 180313, 0.06195, 2.91072e+06
X, WIDA, manhattan, 2.0, 15puzzle "5 9 13 14 6 3 7 12 10 8 4 B 15 2 11 1", 77, 86, 54669, 0.01881, 2.90607e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 1 9 6 4 8 12 5 7 2 3 B 10 11 13 15", 61, 70, 205030, 0.07030, 2.91654e+06
X, WIDA, manhattan, 2.0, 15puzzle "3 6 5 2 10 B 15 14 1 4 13 12 9 8 11 7", 62, 72, 2077, 0.00073, 2.84521e+06
X, WIDA, manhattan, 2.0, 15puzzle "7 6 8 1 11 5 14 10 3 4 9 13 15 2 B 12", 73, 82, 1283874, 0.43796, 2.93148e+06
X, WIDA, manhattan, 2.0, 15puzzle "13 11 4 12 1 8 9 15 6 5 14 2 7 3 10 B", 84, 88, 34616, 0.01185, 2.92044e+06
X, WIDA, manhattan, 2.0, 15puzzle "1 3 2 5 10 9 15 6 8 14 13 11 12 4 7 B", 48, 48, 647220, 0.22149, 2.92212e+06
X, WIDA, manhattan, 2.0, 15puzzle "15 14 B 4 11 1 6 13 7 5 8 9 3 2 10 12", 86, 92, 104677, 0.03582, 2.92190e+06
X, WIDA, manhattan, 2.0, 15puzzle "6 B 14 12 1 15 9 10 11 4 7 2 8 3 5 13", 77, 86, 48203, 0.01651, 2.91945e+06
X, WIDA, manhattan, 2.0, 15puzzle "7 11 8 3 14 B 6 15 1 4 13 9 5 12 2 10", 64, 72, 10984, 0.00376, 2.92128e+06
X, WIDA, manhattan, 2.0, 15puzzle "6 12 11 3 13 7 9 15 2 14 8 10 4 1 5 B", 70, 72, 30426, 0.01056, 2.88261e+06
X, WIDA, manhattan, 2.0, 15puzzle "12 8 14 6 11 4 7 B 5 1 10 15 3 13 9 2", 58, 68, 18354, 0.00629, 2.91657e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 3 9 1 15 8 4 5 11 7 10 13 B 2 12 6", 73, 82, 17974, 0.00617, 2.91407e+06
X, WIDA, manhattan, 2.0, 15puzzle "10 9 3 11 B 13 2 14 5 6 4 7 8 15 1 12", 61, 66, 65085, 0.02229, 2.91992e+06
X, WIDA, manhattan, 2.0, 15puzzle "7 3 14 13 4 1 10 8 5 12 9 11 2 15 6 B", 60, 68, 15389, 0.00530, 2.90578e+06
X, WIDA, manhattan, 2.0, 15puzzle "11 4 2 7 1 B 10 15 6 9 14 8 3 13 5 12", 56, 64, 5523, 0.00189, 2.91605e+06
X, WIDA, manhattan, 2.0, 15puzzle "5 7 3 12 15 13 14 8 B 10 9 6 1 4 2 11", 68, 80, 543008, 0.18654, 2.91087e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 1 8 15 2 6 B 3 9 12 10 13 4 7 5 11", 59, 66, 90856, 0.03118, 2.91429e+06
X, WIDA, manhattan, 2.0, 15puzzle "13 14 6 12 4 5 1 B 9 3 10 2 15 11 8 7", 66, 72, 5987, 0.00207, 2.89647e+06
X, WIDA, manhattan, 2.0, 15puzzle "9 8 B 2 15 1 4 14 3 10 7 5 11 13 6 12", 70, 76, 369279, 0.12632, 2.92343e+06
X, WIDA, manhattan, 2.0, 15puzzle "12 15 2 6 1 14 4 8 5 3 7 B 10 13 9 11", 61, 70, 33196, 0.01140, 2.91219e+06
X, WIDA, manhattan, 2.0, 15puzzle "12 8 15 13 1 B 5 4 6 3 2 11 9 7 14 10", 68, 76, 325816, 0.11150, 2.92212e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 10 9 4 13 6 5 8 2 12 7 B 1 3 11 15", 79, 86, 166173, 0.05689, 2.92121e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 3 5 15 11 6 13 9 B 10 2 12 4 1 7 8", 80, 84, 162885, 0.05588, 2.91496e+06
X, WIDA, manhattan, 2.0, 15puzzle "6 11 7 8 13 2 5 4 1 10 3 9 14 B 12 15", 66, 72, 51144, 0.01752, 2.91984e+06
X, WIDA, manhattan, 2.0, 15puzzle "1 6 12 14 3 2 15 8 4 5 13 9 B 7 11 10", 77, 78, 426093, 0.14534, 2.93166e+06
X, WIDA, manhattan, 2.0, 15puzzle "12 6 B 4 7 3 15 1 13 9 8 11 2 14 5 10", 62, 72, 38258, 0.01309, 2.92269e+06
X, WIDA, manhattan, 2.0, 15puzzle "8 1 7 12 11 B 10 5 9 15 6 13 14 2 3 4", 74, 80, 589792, 0.20208, 2.91855e+06
X, WIDA, manhattan, 2.0, 15puzzle "9 B 4 10 1 14 15 3 12 6 5 7 11 13 8 2", 63, 70, 85185, 0.02931, 2.90625e+06
X, WIDA, manhattan, 2.0, 15puzzle "11 5 1 14 4 12 10 B 2 7 13 3 9 15 6 8", 66, 72, 38715, 0.01327, 2.91704e+06
X, WIDA, manhattan, 2.0, 15puzzle "8 13 10 9 11 3 15 6 B 1 2 14 12 5 4 7", 62, 72, 72220, 0.02478, 2.91421e+06
X, WIDA, manhattan, 2.0, 15puzzle "4 5 7 2 9 14 12 13 B 3 6 11 8 1 15 10", 56, 60, 64585, 0.02211, 2.92068e+06
X, WIDA, manhattan, 2.0, 15puzzle "11 15 14 13 1 9 10 4 3 6 2 12 7 5 8 B", 88, 96, 522658, 0.17934, 2.91433e+06
X, WIDA, manhattan, 2.0, 15puzzle "12 9 B 6 8 3 5 14 2 4 11 7 10 1 15 13", 60, 64, 1340880, 0.46251, 2.89916e+06
X, WIDA, manhattan, 2.0, 15puzzle "3 14 9 7 12 15 B 4 1 8 5 6 11 10 2 13", 71, 78, 290104, 0.10265, 2.82617e+06
X, WIDA, manhattan, 2.0, 15puzzle "8 4 6 1 14 12 2 15 13 10 9 5 3 7 B 11", 63, 70, 7222, 0.00248, 2.90858e+06
X, WIDA, manhattan, 2.0, 15puzzle "6 10 1 14 15 8 3 5 13 B 2 7 4 9 11 12", 61, 70, 4620, 0.00159, 2.90201e+06
X, WIDA, manhattan, 2.0, 15puzzle "8 11 4 6 7 3 10 9 2 12 15 13 B 1 5 14", 71, 78, 20078, 0.00721, 2.78358e+06
X, WIDA, manhattan, 2.0, 15puzzle "10 B 2 4 5 1 6 12 11 13 9 7 15 3 14 8", 63, 66, 13305, 0.00461, 2.88299e+06
X, WIDA, manhattan, 2.0, 15puzzle "12 5 13 11 2 10 B 9 7 8 4 3 14 6 15 1", 71, 78, 27442, 0.00944, 2.90576e+06
X, WIDA, manhattan, 2.0, 15puzzle "10 2 8 4 15 B 1 14 11 13 3 6 9 7 5 12", 82, 88, 3524, 0.00122, 2.88852e+06
X, WIDA, manhattan, 2.0, 15puzzle "10 8 B 12 3 7 6 2 1 14 4 11 15 13 9 5", 68, 76, 273063, 0.09667, 2.82469e+06
X, WIDA, manhattan, 2.0, 15puzzle "14 9 12 13 15 4 8 10 B 2 1 7 3 11 5 6", 92, 100, 38789, 0.01363, 2.84627e+06
X, WIDA, manhattan, 2.0, 15puzzle "12 11 B 8 10 2 13 15 5 4 7 3 6 9 14 1", 72, 80, 8567, 0.00295, 2.90210e+06
X, WIDA, manhattan, 2.0, 15puzzle "13 8 14 3 9 1 B 7 15 5 4 10 12 2 6 11", 51, 58, 76355, 0.02681, 2.84790e+06
X, WIDA, manhattan, 2.0, 15puzzle "3 15 2 5 11 6 4 7 12 9 1 B 13 14 10 8", 57, 58, 1279995, 0.45674, 2.80248e+06
X, WIDA, manhattan, 2.0, 15puzzle "5 11 6 9 4 13 12 B 8 2 15 10 1 7 3 14", 64, 72, 12762, 0.00439, 2.90508e+06
X, WIDA, manhattan, 2.0, 15puzzle "5 B 15 8 4 6 1 14 10 11 3 9 7 12 2 13", 67, 74, 9635, 0.00330, 2.91616e+06
X, WIDA, manhattan, 2.0, 15puzzle "15 14 6 7 10 1 B 11 12 8 4 9 2 5 13 3", 65, 70, 288071, 0.10285, 2.80078e+06
